,rera_id,building_id,parking_type,count_booked
554,P49900007208,,Number of Garages ( In Numbers),NA
555,P49900007208,,Covered Parking ( In Numbers),NA
556,P49900007463,,Number of Garages ( In Numbers),0
557,P49900007463,,Covered Parking ( In Numbers),0
558,P49900007896,,Number of Garages ( In Numbers),0
559,P49900007896,,Covered Parking ( In Numbers),0
560,P49900007905,,Number of Garages ( In Numbers),0
561,P49900007905,,Covered Parking ( In Numbers),0
562,P49900008246,,Number of Garages ( In Numbers),0
563,P49900008246,,Covered Parking ( In Numbers),0
564,P49900008336,,Number of Garages ( In Numbers),0
565,P49900008336,,Covered Parking ( In Numbers),0
566,P49900008721,,Number of Garages ( In Numbers),0
567,P49900008721,,Covered Parking ( In Numbers),0
568,P49900008914,,Number of Garages ( In Numbers),0
569,P49900008914,,Covered Parking ( In Numbers),0
570,P49900009039,,Number of Garages ( In Numbers),0
571,P49900009039,,Covered Parking ( In Numbers),0
572,P49900009264,,Number of Garages ( In Numbers),0
573,P49900009264,,Covered Parking ( In Numbers),0
574,P49900009539,,Number of Garages ( In Numbers),0
575,P49900009539,,Covered Parking ( In Numbers),0
576,P49900009627,,Number of Garages ( In Numbers),0
577,P49900009627,,Covered Parking ( In Numbers),0
578,P49900009686,,Number of Garages ( In Numbers),0
579,P49900009686,,Covered Parking ( In Numbers),0
580,P49900009736,,Number of Garages ( In Numbers),0
581,P49900009736,,Covered Parking ( In Numbers),0
582,P49900010682,,Number of Garages ( In Numbers),5
583,P49900010682,,Covered Parking ( In Numbers),5
584,P49900010896,,Number of Garages ( In Numbers),NA
585,P49900010896,,Covered Parking ( In Numbers),NA
586,P49900010955,,Number of Garages ( In Numbers),0
587,P49900010955,,Covered Parking ( In Numbers),0
588,P49900011000,,Number of Garages ( In Numbers),0
589,P49900011000,,Covered Parking ( In Numbers),0
590,P49900011012,,Number of Garages ( In Numbers),0
591,P49900011012,,Covered Parking ( In Numbers),0
592,P49900011123,,Number of Garages ( In Numbers),0
593,P49900011123,,Covered Parking ( In Numbers),0
594,P49900011531,,Number of Garages ( In Numbers),0
595,P49900011531,,Covered Parking ( In Numbers),0
596,P49900011630,,Number of Garages ( In Numbers),0
597,P49900011630,,Covered Parking ( In Numbers),0
598,P49900011678,,Number of Garages ( In Numbers),0
599,P49900011678,,Covered Parking ( In Numbers),0
600,P49900011699,,Number of Garages ( In Numbers),0
601,P49900011699,,Covered Parking ( In Numbers),0
602,P49900011714,,Number of Garages ( In Numbers),0
603,P49900011714,,Covered Parking ( In Numbers),0
604,P49900011719,,Number of Garages ( In Numbers),0
605,P49900011719,,Covered Parking ( In Numbers),0
606,P49900011784,,Number of Garages ( In Numbers),0
607,P49900011784,,Covered Parking ( In Numbers),2
608,P49900011847,,Number of Garages ( In Numbers),0
609,P49900011847,,Covered Parking ( In Numbers),24
610,P49900012520,,Number of Garages ( In Numbers),0
611,P49900012520,,Covered Parking ( In Numbers),0
612,P49900013090,,Number of Garages ( In Numbers),0
613,P49900013090,,Covered Parking ( In Numbers),0
614,P49900013144,,Number of Garages ( In Numbers),0
615,P49900013144,,Covered Parking ( In Numbers),0
616,P49900013222,,Number of Garages ( In Numbers),0
617,P49900013222,,Covered Parking ( In Numbers),2
618,P49900013237,,Number of Garages ( In Numbers),0
619,P49900013237,,Covered Parking ( In Numbers),0
620,P49900013425,,Number of Garages ( In Numbers),0
621,P49900013425,,Covered Parking ( In Numbers),0
622,P49900013697,,Number of Garages ( In Numbers),0
623,P49900013697,,Covered Parking ( In Numbers),0
624,P49900013764,,Number of Garages ( In Numbers),0
625,P49900013764,,Covered Parking ( In Numbers),0
626,P49900013989,,Number of Garages ( In Numbers),0
627,P49900013989,,Covered Parking ( In Numbers),0
628,P49900014135,,Number of Garages ( In Numbers),0
629,P49900014135,,Covered Parking ( In Numbers),0
630,P49900014136,,Number of Garages ( In Numbers),0
631,P49900014136,,Covered Parking ( In Numbers),0
632,P49900014595,,Number of Garages ( In Numbers),0
633,P49900014595,,Covered Parking ( In Numbers),0
634,P49900014774,,Number of Garages ( In Numbers),0
635,P49900014774,,Covered Parking ( In Numbers),0
636,P49900014782,,Number of Garages ( In Numbers),0
637,P49900014782,,Covered Parking ( In Numbers),0
638,P49900015086,,Number of Garages ( In Numbers),0
639,P49900015086,,Covered Parking ( In Numbers),0
640,P49900015140,,Number of Garages ( In Numbers),0
641,P49900015140,,Covered Parking ( In Numbers),0
642,P49900015187,,Number of Garages ( In Numbers),0
643,P49900015187,,Covered Parking ( In Numbers),0
644,P49900015232,,Number of Garages ( In Numbers),0
645,P49900015232,,Covered Parking ( In Numbers),0
646,P49900015265,,Number of Garages ( In Numbers),0
647,P49900015265,,Covered Parking ( In Numbers),0
648,P49900015365,,Number of Garages ( In Numbers),0
649,P49900015365,,Covered Parking ( In Numbers),0
650,P49900015439,,Number of Garages ( In Numbers),0
651,P49900015439,,Covered Parking ( In Numbers),0
652,P49900015570,,Number of Garages ( In Numbers),0
653,P49900015570,,Covered Parking ( In Numbers),0
654,P49900015647,,Number of Garages ( In Numbers),0
655,P49900015647,,Covered Parking ( In Numbers),0
656,P49900015754,,Number of Garages ( In Numbers),0
657,P49900015754,,Covered Parking ( In Numbers),0
658,P49900015760,,Number of Garages ( In Numbers),0
659,P49900015760,,Covered Parking ( In Numbers),0
660,P49900015788,,Number of Garages ( In Numbers),0
661,P49900015788,,Covered Parking ( In Numbers),0
662,P49900015806,,Number of Garages ( In Numbers),0
663,P49900015806,,Covered Parking ( In Numbers),0
664,P49900015889,,Number of Garages ( In Numbers),0
665,P49900015889,,Covered Parking ( In Numbers),0
666,P49900015922,,Number of Garages ( In Numbers),0
667,P49900015922,,Covered Parking ( In Numbers),42
668,P49900015982,,Number of Garages ( In Numbers),0
669,P49900015982,,Covered Parking ( In Numbers),0
670,P49900016762,,Number of Garages ( In Numbers),0
671,P49900016762,,Covered Parking ( In Numbers),0
672,P49900016900,,Number of Garages ( In Numbers),0
673,P49900016900,,Covered Parking ( In Numbers),0
674,P49900016960,,Number of Garages ( In Numbers),0
675,P49900016960,,Covered Parking ( In Numbers),0
676,P49900017302,,Number of Garages ( In Numbers),0
677,P49900017302,,Covered Parking ( In Numbers),0
678,P49900017309,,Number of Garages ( In Numbers),0
679,P49900017309,,Covered Parking ( In Numbers),0
680,P49900017375,,Number of Garages ( In Numbers),0
681,P49900017375,,Covered Parking ( In Numbers),0
682,P49900017838,,Number of Garages ( In Numbers),0
683,P49900017838,,Covered Parking ( In Numbers),0
684,P49900017985,,Number of Garages ( In Numbers),0
685,P49900017985,,Covered Parking ( In Numbers),0
686,P49900018005,,Number of Garages ( In Numbers),0
687,P49900018005,,Covered Parking ( In Numbers),0
688,P49900018073,,Number of Garages ( In Numbers),0
689,P49900018073,,Covered Parking ( In Numbers),20
690,P49900018105,,Number of Garages ( In Numbers),0
691,P49900018105,,Covered Parking ( In Numbers),0
692,P49900018214,,Number of Garages ( In Numbers),0
693,P49900018214,,Covered Parking ( In Numbers),0
694,P49900018352,,Number of Garages ( In Numbers),0
695,P49900018352,,Covered Parking ( In Numbers),0
696,P49900018809,,Number of Garages ( In Numbers),0
697,P49900018809,,Covered Parking ( In Numbers),0
698,P49900018986,,Number of Garages ( In Numbers),0
699,P49900018986,,Covered Parking ( In Numbers),0
700,P49900019018,,Number of Garages ( In Numbers),0
701,P49900019018,,Covered Parking ( In Numbers),56
702,P49900019229,,Number of Garages ( In Numbers),0
703,P49900019229,,Covered Parking ( In Numbers),1
704,P49900019384,,Number of Garages ( In Numbers),0
705,P49900019384,,Covered Parking ( In Numbers),0
706,P49900019598,,Number of Garages ( In Numbers),0
707,P49900019598,,Covered Parking ( In Numbers),0
708,P49900020068,,Number of Garages ( In Numbers),0
709,P49900020068,,Covered Parking ( In Numbers),0
710,P49900020416,,Number of Garages ( In Numbers),0
711,P49900020416,,Covered Parking ( In Numbers),0
712,P49900020433,,Number of Garages ( In Numbers),0
713,P49900020433,,Covered Parking ( In Numbers),0
714,P49900020492,,Number of Garages ( In Numbers),0
715,P49900020492,,Covered Parking ( In Numbers),0
716,P49900020737,,Number of Garages ( In Numbers),0
717,P49900020737,,Covered Parking ( In Numbers),0
718,P49900020742,,Number of Garages ( In Numbers),0
719,P49900020742,,Covered Parking ( In Numbers),0
720,P49900020957,,Number of Garages ( In Numbers),0
721,P49900020957,,Covered Parking ( In Numbers),0
722,P49900021316,,Number of Garages ( In Numbers),0
723,P49900021316,,Covered Parking ( In Numbers),0
724,P49900021361,,Number of Garages ( In Numbers),0
725,P49900021361,,Covered Parking ( In Numbers),0
726,P49900021412,,Number of Garages ( In Numbers),0
727,P49900021412,,Covered Parking ( In Numbers),0
728,P49900021450,,Number of Garages ( In Numbers),0
729,P49900021450,,Covered Parking ( In Numbers),0
730,P49900021469,,Number of Garages ( In Numbers),0
731,P49900021469,,Covered Parking ( In Numbers),0
732,P49900021850,,Number of Garages ( In Numbers),0
733,P49900021850,,Covered Parking ( In Numbers),0
734,P49900022150,,Number of Garages ( In Numbers),0
735,P49900022150,,Covered Parking ( In Numbers),0
736,P49900022241,,Number of Garages ( In Numbers),0
737,P49900022241,,Covered Parking ( In Numbers),0
738,P49900022355,,Number of Garages ( In Numbers),0
739,P49900022355,,Covered Parking ( In Numbers),0
740,P49900022553,,Number of Garages ( In Numbers),0
741,P49900022553,,Covered Parking ( In Numbers),0
742,P49900022697,,Number of Garages ( In Numbers),0
743,P49900022697,,Covered Parking ( In Numbers),0
744,P49900022788,,Number of Garages ( In Numbers),0
745,P49900022788,,Covered Parking ( In Numbers),0
746,P49900022817,,Number of Garages ( In Numbers),0
747,P49900022817,,Covered Parking ( In Numbers),0
748,P49900022856,,Number of Garages ( In Numbers),0
749,P49900022856,,Covered Parking ( In Numbers),0
750,P49900023478,,Number of Garages ( In Numbers),0
751,P49900023478,,Covered Parking ( In Numbers),0
752,P49900023583,,Number of Garages ( In Numbers),0
753,P49900023583,,Covered Parking ( In Numbers),0
754,P49900023842,,Number of Garages ( In Numbers),0
755,P49900023842,,Covered Parking ( In Numbers),0
756,P49900023884,,Number of Garages ( In Numbers),0
757,P49900023884,,Covered Parking ( In Numbers),0
758,P49900023896,,Number of Garages ( In Numbers),0
759,P49900023896,,Covered Parking ( In Numbers),0
760,P49900023945,,Number of Garages ( In Numbers),0
761,P49900023945,,Covered Parking ( In Numbers),0
762,P49900024167,,Number of Garages ( In Numbers),0
763,P49900024167,,Covered Parking ( In Numbers),0
764,P49900024375,,Number of Garages ( In Numbers),0
765,P49900024375,,Covered Parking ( In Numbers),0
766,P49900025213,,Number of Garages ( In Numbers),0
767,P49900025213,,Covered Parking ( In Numbers),0
768,P49900025239,,Number of Garages ( In Numbers),0
769,P49900025239,,Covered Parking ( In Numbers),0
770,P49900025302,,Number of Garages ( In Numbers),0
771,P49900025302,,Covered Parking ( In Numbers),0
772,P49900025324,,Number of Garages ( In Numbers),0
773,P49900025324,,Covered Parking ( In Numbers),0
774,P49900025389,,Number of Garages ( In Numbers),0
775,P49900025389,,Covered Parking ( In Numbers),0
776,P49900025428,,Number of Garages ( In Numbers),0
777,P49900025428,,Covered Parking ( In Numbers),9
778,P49900025509,,Number of Garages ( In Numbers),0
779,P49900025509,,Covered Parking ( In Numbers),0
780,P49900025533,,Number of Garages ( In Numbers),0
781,P49900025533,,Covered Parking ( In Numbers),0
782,P49900025629,,Number of Garages ( In Numbers),0
783,P49900025629,,Covered Parking ( In Numbers),0
784,P49900025679,,Number of Garages ( In Numbers),0
785,P49900025679,,Covered Parking ( In Numbers),0
786,P49900025719,,Number of Garages ( In Numbers),0
787,P49900025719,,Covered Parking ( In Numbers),0
788,P49900025722,,Number of Garages ( In Numbers),0
789,P49900025722,,Covered Parking ( In Numbers),0
790,P49900025731,,Number of Garages ( In Numbers),0
791,P49900025731,,Covered Parking ( In Numbers),0
792,P49900025748,,Number of Garages ( In Numbers),0
793,P49900025748,,Covered Parking ( In Numbers),0
794,P49900025829,,Number of Garages ( In Numbers),0
795,P49900025829,,Covered Parking ( In Numbers),0
796,P49900025938,,Number of Garages ( In Numbers),0
797,P49900025938,,Covered Parking ( In Numbers),0
798,P49900026094,,Number of Garages ( In Numbers),0
799,P49900026094,,Covered Parking ( In Numbers),0
800,P49900026363,,Number of Garages ( In Numbers),0
801,P49900026363,,Covered Parking ( In Numbers),0
802,P49900026527,,Number of Garages ( In Numbers),0
803,P49900026527,,Covered Parking ( In Numbers),0
804,P49900026547,,Number of Garages ( In Numbers),0
805,P49900026547,,Covered Parking ( In Numbers),0
806,P49900026634,,Number of Garages ( In Numbers),0
807,P49900026634,,Covered Parking ( In Numbers),0
808,P49900026656,,Number of Garages ( In Numbers),0
809,P49900026656,,Covered Parking ( In Numbers),0
810,P49900026702,,Number of Garages ( In Numbers),0
811,P49900026702,,Covered Parking ( In Numbers),0
812,P49900027033,,Number of Garages ( In Numbers),0
813,P49900027033,,Covered Parking ( In Numbers),0
814,P49900027082,,Number of Garages ( In Numbers),0
815,P49900027082,,Covered Parking ( In Numbers),0
816,P49900027280,,Number of Garages ( In Numbers),0
817,P49900027280,,Covered Parking ( In Numbers),0
818,P49900027325,,Number of Garages ( In Numbers),0
819,P49900027325,,Covered Parking ( In Numbers),0
820,P49900027585,,Number of Garages ( In Numbers),0
821,P49900027585,,Covered Parking ( In Numbers),0
822,P49900028437,,Number of Garages ( In Numbers),0
823,P49900028437,,Covered Parking ( In Numbers),0
824,P49900028510,,Number of Garages ( In Numbers),0
825,P49900028510,,Covered Parking ( In Numbers),0
826,P49900029087,,Number of Garages ( In Numbers),0
827,P49900029087,,Covered Parking ( In Numbers),0
828,P49900029283,,Number of Garages ( In Numbers),0
829,P49900029283,,Covered Parking ( In Numbers),0
830,P49900029291,,Number of Garages ( In Numbers),0
831,P49900029291,,Covered Parking ( In Numbers),0
832,P49900029456,,Number of Garages ( In Numbers),0
833,P49900029456,,Covered Parking ( In Numbers),0
834,P49900030162,,Number of Garages ( In Numbers),0
835,P49900030162,,Covered Parking ( In Numbers),0
836,P49900030174,,Number of Garages ( In Numbers),0
837,P49900030174,,Covered Parking ( In Numbers),0
838,P49900030529,,Number of Garages ( In Numbers),0
839,P49900030529,,Covered Parking ( In Numbers),0
840,P49900030608,,Number of Garages ( In Numbers),0
841,P49900030608,,Covered Parking ( In Numbers),0
842,P49900030637,,Number of Garages ( In Numbers),0
843,P49900030637,,Covered Parking ( In Numbers),0
844,P49900030722,,Number of Garages ( In Numbers),0
845,P49900030722,,Covered Parking ( In Numbers),7
846,P49900030872,,Number of Garages ( In Numbers),0
847,P49900030872,,Covered Parking ( In Numbers),0
848,P49900031014,,Number of Garages ( In Numbers),0
849,P49900031014,,Covered Parking ( In Numbers),0
850,P49900031018,,Number of Garages ( In Numbers),0
851,P49900031018,,Covered Parking ( In Numbers),0
852,P49900031041,,Number of Garages ( In Numbers),0
853,P49900031041,,Covered Parking ( In Numbers),0
854,P49900031124,,Number of Garages ( In Numbers),0
855,P49900031124,,Covered Parking ( In Numbers),0
856,P49900031133,,Number of Garages ( In Numbers),0
857,P49900031133,,Covered Parking ( In Numbers),0
858,P49900031186,,Number of Garages ( In Numbers),0
859,P49900031186,,Covered Parking ( In Numbers),0
860,P49900031598,,Number of Garages ( In Numbers),0
861,P49900031598,,Covered Parking ( In Numbers),0
862,P49900032260,,Number of Garages ( In Numbers),0
863,P49900032260,,Covered Parking ( In Numbers),0
864,P49900032274,,Number of Garages ( In Numbers),0
865,P49900032274,,Covered Parking ( In Numbers),0
866,P49900032651,,Number of Garages ( In Numbers),0
