,address_id,house_number,block_number,building_name,street_name,locality,landmark,state,division,district,taluka,village,pincode
4034,27229a6418eecbc689a8f76de6080eeb,,,,Pakhal Road,Wadala,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422008
4035,2722b100b62f1f62d632e2a6d5eb3ac1,,,,KAMPTEE ROAD,YERKHEDA,,MAHARASHTRA,Nagpur,Nagpur,Kamptee,Yerkheda (CT),441002
4036,27236edc9fb9afc8232c6b882bca6ad0,,,,PATHARDI SHIWAR,NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422010
4037,2725d71cfa02174ef691b74595771325,,"B 37, 1st Floor",Hira MOti Nagar,Road no 3,Thane,Waghle Estate,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400604
4038,272b5c98c09f556eb2809fa8efd06f9e,,,,B Cabin Road,Morivali,,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421501
4039,272d8bd879e81264f79f4d8073a7ab9c,,,,PLOT NO 3 SNO 128/4 FP NO 135A TPS 2 SATARE SHIVAR,BHUSAWAL,,MAHARASHTRA,Nashik,Jalgaon,Bhusawal,Bhusawal (CT),425201
4040,272dc7e7bc619b50d21fc21f3696f6f2,,,,"PLOT NO 25 , SECTOR NO 08,","KOPERKHAIRNE , NAVI MUMBAI",,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400703
4041,27303516f9ccbe1413598f8bed22e450,,,,Jatwada Road,Harsool,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431008
4042,27312019948e7f09f6ab47b92974ef67,,,,OLD AGRA ROAD,SHAHAPUR,,MAHARASHTRA,Konkan,Thane,Shahapur,Shahapur (CT),421601
4043,2735d4a7817be3e9631f3e023619f3e6,,SHOP NO 3,M K HEIGHT,MANIK PARK,MANISH NAGAR,MANIK PARK,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440015
4044,273684a42bbe5c8cd02bb3a3ebf66add,,,,Akashwani Road,"Advani LayOut, MOUZA CHANDA RAITWARY TEH AND DISTT Chandrapur.",,MAHARASHTRA,Nagpur,Chandrapur,Chandrapur,Chandrapur (M Cl),442401
4045,2736ea4d528e6a7393b5be955098d7dd,,2,SHRI GANESH SANKUL,BIVALKAR LANE,MAIN ROAD,MAIN ROAD,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422001
4046,2737963ebeea0b3c8767bb52ebf38d3f,4611,,KRUSHNA NAGAR,OLD ADGAON NAKA,PANCHAVATI,KRUSHNA NAGAR,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422003
4047,27398db5261e3c335f294c5a36c724e7,PLOT 857,,SAKSHI ENCLAVE,BHIKAJI LAD ROAD,DAHISAR WEST,NEAR JAIN TEMPLE,MAHARASHTRA,Konkan,Thane,Thane,Dahisar,400068
4048,273cfe296bbe50c70331dd49d07830b3,,901,THE SUMMIT BUSINESS BAY,"PRAKASHWADI,","OFF: ANDHERI - KURLA ROAD,","OPP: PVR CINEMA, ANDHERI EAST,",MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400093
4049,27412f96b1e00728be03b0b9c9e362c7,,,,S R N0 314 3 1 A PLOT NO 1 2,PATHARDI SHIWAR,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422010
4050,2741a986d82d039bbbdfa54237a683d0,,,,PHIROZSHAH MEHTA ROAD,VILE PARLE EAST,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400057
4051,27460d88240ae4aef56ea8eae9b9c57b,,,,Adi Shankaracharya Marg,Vikroli East,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400083
4052,27462d83dfbce329a71e362dfce15fa9,,,,"S No-123, H No-2,","Katemanevali, Kalyan",,MAHARASHTRA,Konkan,Thane,Kalyan,KATEMANEVALI,421306
4053,27476dd3e4b30218f379c5815084c69e,,59/1,RIDDHI-SIDDHI,NEAR INDANE GAS GODOWN,MADHAV NAGAR,LAKHALA,MAHARASHTRA,Amravati,Washim,Washim,Washim (M Cl),444505
4054,2748445533d27f6b42c77b7238157a62,,,,SECTOR 5,KANDIVALI WEST,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400067
4055,274ac43cb14278f40dd99b60109dbedc,"PLOT NO 12, GUT NO 93",,KARWA ESTATE,SATARA POLICE STATION ROAD,RANJIT NAGAR,NEAR HANUMAN MANDIR,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431010
4056,274cd5cf276e4db7ac4a9425a79be685,,418 D WING,NEELKANTH BUSINESS PARK,STATION ROAD,VIDYAVIHAR,NA,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400086
4057,274fd455e6a828f8d9b3c59eb46bca8e,,,,NEAR ABHYANKAR ROAD,SITABURDI,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440012
4058,2757cdf111f765e6f2465587992e8fd1,,,,KH NO 167/2/1,WELAHARI,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Wela harichandra,440001
4059,2758e82f061efc3638c274d6be5cbf33,,,,Kores road,Vartak Nagar,,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400606
4060,2759216088cc32a2e498c8501e093075,,,,"CTS No.2172/2, Makai Gate Road, Near Ghati","MAKAI GATE ROAD, AURANGABAD",,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
4061,275ba294aef8fe7b567a425651c41d89,,"C-674, C-675",REGENCY PLATINUM,1ST LANE,BUNGALOW AREA,SAI VASAN SHAH NAGAR,MAHARASHTRA,Konkan,Thane,Ulhasnagar,Ulhasnagar (M Corp.),421004
4062,2768ddf4b2555153cf28cbd05d206404,,PLOT NO. 4,-,BESA ROAD,"CROWN CO-OPERATIVE HOUSING SOCIETY, MANISH NAGAR",-,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440015
4063,276aefac4f14617c5e4ea55c7351dc72,PLOT NO 1,,ANMOL NAGAR,VATHODA RING ROAD,VATHODA,VATHODA SQ,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440034
4064,276b67e7be1e2b05ff9768e94ad81a74,,,,"Off Link Road,",Andheri west,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400053
4065,276bbd06b9330b146013eecaaf980113,,,,Near Samrat Sweet,Pandav Nagri,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
4066,276c0553a35f4814dde8ba027474a897,71,,Vasukamal,Navi Peth,Navi Peth,Opp. CIty Bus Stand,MAHARASHTRA,Nashik,Jalgaon,Jalgaon,Jalgaon (M Corp.),425001
4067,276db4770f9a90992fb973d6304a8e7b,,FLAT NO 2,PANDURANGKRUPA BUILDING,GATE NO 1,JARI MARI MANDIR ROAD,TISGAON KALYAN EAST,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421306
4068,276de489562118c3e06c7adb2bef0e9e,,1209,V TIMES SQUARE,"PLOT NO. 3, SECTOR 15",CBD BELAPUR,NEAR CNG PUMP,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400614
4069,276e865ec45708f91f38c7431ddb83bd,,,,Amrawati Road,Dhamkirti Nagar,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Wadi,440023
4070,2771e1f2dcb8ba7cbd1f366b12d94638,,Sy No 14/4,Sai Narayana Residency,Kasheli,Before Kasheli Toll Naka,Nr Chhatrapati Shivaji Raje Grnd,MAHARASHTRA,Konkan,Thane,Bhiwandi,Bhiwandi (M Corp.),421302
4071,27742ad7e84fd980f81d99f1f159e5f9,,,,Kathora Road,Kathora,,MAHARASHTRA,Amravati,Amravati,Amravati,Kathora kh,444701
4072,277804c0c25b7d974aca0b44378feaf3,,,,Eastern Express Highway,"Rahul Nagar, Everald Nagar, Sion",,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,,400022
4073,2778698802589c3d978b9d0db582748e,PLOT NO 10,,1,SRPF ROAD,WADALI NAKA,VYANKATESH COLONY,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444602
4074,277f62ce11a311021ff557d49b505ea6,,,,Station road,Bhayander East,,MAHARASHTRA,Konkan,Thane,Thane,Mira-Bhayandar (M Corp.),401105
4075,27805f90ee3a9f253c23174986504928,,SHOP NO 02 PLOT NO 53,WADKAR RESIDENCY,S SECTOR,SHIVAJI NAGAR,NEAR MORYA MANGAL KARYALAYA,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431005
4076,2780ab795eadbfdd4128f36dca6cdbcc,,,,JAI BHAVANI ROAD,VIHITGAON,,MAHARASHTRA,Nashik,Nashik,Nashik,VIHITGAON,422101
4077,278a07a95320c3615f64335c0638b716,H NO 492 493,,NEAR MAHATMA BASWESHWAR CHOWK,SHIVAJI ROAD,SHIVAJI ROAD,NEAR MAHATMA BASWESHWAR CHOWK,MAHARASHTRA,Aurangabad,Aurangabad,Vaijapur,Vaijapur (M Cl),423701
4078,278ce1168d2eb2ebec92fa3321b5264c,,4A,Pranesh Apartment,NA,Ambajhari,NA,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440022
4079,278d083d20fee21fa66783386d8cd6f1,,,,STATION ROAD,STATION ROAD,,MAHARASHTRA,Nashik,Dhule,Dhule,Dhule (M Corp.),424001
4080,279173aa5fe4f01eeca97b317ae33c13,,,,.,MIDC WALUJ,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431136
4081,279b0b13c28188b0478475163463cfd0,,Plot NO 9,NA,Bhadgaon Road,Vivekanand Nagar,NA,MAHARASHTRA,Nashik,Jalgaon,Pachora,Pungaon,424201
4082,279cc6e79a6b77ab4768f75e4b70b71b,,,,Pipla Road,Besa,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Besa,440015
4083,279d1fb1832365b28b46137658b0ef3e,,"H NO 1503, FLAT NO 302",B WING VIMALACHAL APARTMENT,KAMATGHAR,BHIWANDI,NEAR JAIN TEMPLE,MAHARASHTRA,Konkan,Thane,Bhiwandi,Bhiwandi (M Corp.),421302
4084,279eaa0ae2aa104fbd567a81ebccfe58,,"UNIT NO 210, 2ND FLOOR","D WING, CRYSTAL PLAZA",NEW LINK ROAD,ANDHERI WEST,OPPOSITE INFINITI MALL,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400053
4085,27a49fce1ddf02c6fb99fddf467ac71e,,"P NO 2 AND 3, DISHAS CLOUD",DIVYA,CTS NO 15846/2/2,SHAHNOORWADI,SHAHNOORWADI,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
4086,27a4f4fa3872c6cc38853f0293b60f17,H NO 15,,S NO 33/1,SWAPNAPURTI NAGAR,SOYGAON,MALEGAON,MAHARASHTRA,Nashik,Nashik,Malegaon,Malegaon (M Corp.),423203
4087,27a6bac464833c753e80961b5247eade,,1,HANUMAN KRUPA NIWAS,RETIBANDAR ROAD,DOMBIVLI WEST,DEVICHA PADA,MAHARASHTRA,Konkan,Thane,Kalyan,DOMBIVLI,421202
4088,27ab9a3e3b6a8b1cf27885c29089077f,,0,SAMNANI SENTRUM,OPP STAR MALL,NASHIK POONA ROAD,STAR MALL,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik Road,422101
4089,27b145a0115a0a41be5d1eebc6d66b1c,,Plot No 27,kasturi Bunglow,Purti Housing Society,Vinay Nagar,Vinay Nagar,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422006
4090,27b527037eaf721af182cc195e2bcfcc,,PLOT NO F-5,MIDTOWN SQUARE,AMBERNATH MIDC ROAD,MIDC,AMBERNATH,MAHARASHTRA,Konkan,Thane,Ambarnath,Ambarnath(M Cl),421501
4091,27b88b8df3c457b0c92c447f37b92efd,,"S.NO 703P, PLOT NO.51 TO 54.",GLENDALE,OFF.GANGAPUR ROAD.,"PRAMOD NAGAR, NEAR NIRMALA CONVENT SCHOOL.",OPP.ARIHANT NURSING HOME,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422013
4092,27bc5901fd753690a4359bca5ceb906d,,Realty Office,The MILL,Pokhran Road No 1,J K Gram,J K Gram,MAHARASHTRA,Konkan,Thane,Thane,,400606
4093,27bdae633baa258664b23f2821e726ac,,,,Gut No 86 Shendra Jahangir Aurangabad,Aurangabad,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431007
4094,27c040864c91c3efab3ab19e1a0b215f,,0,Sai Heritage,Near Gurukul International School,Katrap,Opp. Shantaram Dhaba,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
4095,27c07b19fc2474b8d3c4c179fdd70123,,,,Aurangabad-Jalna Road,Jalna,,MAHARASHTRA,Aurangabad,Jalna,Jalna,Jalna (M Cl),431203
4096,27c171cf3f37492c37cfc5bf6d50afeb,,,,Dattapada Road,Rajendra Nagar,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400066
4097,27c37f5b2a834f80ff20eaedc399d75e,OFFICE NO 202,,DEEPJYOTI APARTMENT,MALEGAON STAND,PANCHAVATI,PANCHAVATI NASHIK,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422003
4098,27c5afd2a741901a26fb557298ada424,,"SHOP NO F A/8, 1ST FLOOR",LAKE CITY MALL,KAPURBAVDI JUNCTION,THANE WEST,"LAKE CITY MALL, MAJIWADA",MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400607
4099,27c6780454d3340a6d684f1c20534881,,101,SHREE HARIHAR RESIDENCY,LAKE ROAD,BHANDUP,SHIVA INDUSTRIAL ESTATE,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400078
4100,27c81b1dec865c6c237f6a5b45de7c05,,,,SINDHI SOCIETY,SINDHI SOCIETY,,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400071
4101,27cb026a30c5d8923307e3202c6f42e2,,,,HARYALI VILLAGE,KANAMWAR NAGAR,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400083
4102,27cc56ae64967616c75c79f4f12a5be9,,,,BUILDING NO 63 MAHATHANE,MAGATHANE,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400066
4103,27cdd2549922a1ef9e199e40033830b5,,,,JAITALA ROAD,JAITALA,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440036
4104,27d1159ad892baac9aa3bafc162a5c8f,,SHOP NO 02,JEEVAN SHANTI SOCIETY,MUMBAI AGRA ROAD,BHABHA NAGAR,OPP NASHIK MERCHANT CO OP BANK LTD,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422011
4105,27d19ccc086b015a7def4017c2cd593c,"2305, 23rd Floor",,Haware Infotech Park,Sector 30A,Vashi,Opp. Inorbit Mall,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400705
4106,27d1ba967da6c5368c8db0f80c67542c,,Mezzanine Floor,K. K. Chambers,Purushottamdas Thakurdas Marg,Fort,CST Station,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400001
4107,27d88b00c195ddf7b3c2e8150ca2c4ed,,,,RUDRA GAURAV COMPLEX,OPP JAYANTI NAGRI II,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Besa,440034
4108,27daad93edafcc3b2b2a923ead6222ba,SHOP NO 14,,SHRIMANGAL COMPLEX,CHETANA NAGAR,RANE NAGAR,BEHIND KASHISH PALACE HOTEL,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
4109,27dd625295f452b2810a694193669fc5,,VIJAY BANGLA,VIDYUT NAGARI,SAIKHEDA ROAD,JAIL ROAD,NASHIK ROAD,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik Road,422101
4110,27df995b9fb4fb94319c0b78c054779f,,,,G D Ambedkar Road,Kala Chowky,,MAHARASHTRA,Konkan,Mumbai City,Ward FSouth,FSouth-400033,400033
4111,27dfdcbe67596562fcc62d067cdde550,,,,SECTOR 5,ULWE,,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),410206
4112,27e03e00cf24befae4ad69e5c111a4d9,,,,Pumping Station Road,"Vise Chowk, Gangapur Road.",,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422013
4113,27e2d4ccc97232f09bdf6cda1a244827,,,,SURVEY NO. 731/2/17 & 18  PLOT NO. 17+18 AT NASHIK SHIVAR TALUKA,NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
4114,27e637e390c659c813e67e6d8bb4f223,,,,PATHARDI PHATA,NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
4115,27e693c97e12c9728ddae3b6ebd5a38a,,12,SHREE ADHYASHAKTI SOC.,HIRAWADI ROAD,SHIVAM NAGAR,PANCHVATI,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422003
4116,27e70c0ce35d12c16f8543dd364312d5,,,,Ramchandra Lane Extension,"Near Movie TIme CInema, Evershine Nagar, Malad West",,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400064
4117,27e9ac50f264ffea401dcdc22a82c948,FLAT NO 02,,SUKH SHANTI HEIGHT,DEEPALI NAGAR,MUMBAI NAKA,NR SHARMA MAGAL KARAYALAYA,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
4118,27ead68085c93962ba327af8c1a65986,,103/B,Royal Residency,Vithalwadi Railway Station Road,Vithalwadi Railway Station,Vithalwadi Railway Station,MAHARASHTRA,Konkan,Thane,Kalyan,KATEMANEVALI,421306
4119,27ebb3f40bcf61c71a82516559a6657d,,,,MHASRUL SHIWAR,"Plot No 14, S R No. 239/1A/1/1/14, Mhasrul Shiwar, Nashik",,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422004
4120,27f09215eab028f9018d79f0da083cb0,,DEVGIRI BHUVAN,MOTHA GAON,NEAR RAGHAI TEMPLE,RETI BUNDER ROAD,DOMBIVLI,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421202
4121,27f1d9de632fbc4030a3e4dbf266ff28,,PLOT 52,NANDAN HOUSE,S B ROAD,SHIVAJI NAGAR,BEHIND ICC TOWER,MAHARASHTRA,Pune,Pune,Pune City,Pune (M Corp.),411016
4122,27f38002b139ec240f9a46a9482ff945,,,,WATERFIELD ROAD,BANDRA WEST,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400050
4123,27fae8731cb7c467403e97b28bf833af,,,,Pimpalgaon Najik,Pimpalgaon Najik,,MAHARASHTRA,Nashik,Nashik,Niphad,Pimpalgaon Najik (CT),422306
4124,27fc6b40b849b68eed91d1478f5e8a89,,1-Feb,Purtata,Gokhale road,Naupada,Hastakala,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400602
4125,2800edb44f9e87eca9de19e90f5a89f8,,N-103,LAXMIVIHAR COMPLEX,WARDHA ROAD,SOMALWADA,BESIDE HOTEL AIRPORT CENTER POINT,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440025
4126,2801adf52cd6e47ed0d0a18d9f38231a,,,,"Building No 46, Subhashnagar,",Chembur,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,,400071
4127,280321327b6aa951fc934d0851b787d5,,PLOT NO.45,NEWA HOUSE,SECTOR 19A,VASHI,OPP. DANA BAZAR GATE NO.2,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400705
4128,28037cbaba3c88e10189b40032eb8088,,6,Laxmi Residency,Mahadev Mandir Road,Postal Ground,Behind Tilak Smarak,MAHARASHTRA,Amravati,Yavatmal,Yavatmal,Yavatmal (R) (CT),445001
4129,28045eb08e66c62317b57bc9e84470ae,,,,PALLAVI CO-OP HOUSING SOCIETY,SOMALWADA,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440015
4130,2806535391b2d55df51651a2bb0db373,APARTMENT C-102,,SHRI GANESH APARTMENTS,RING ROAD,KOTWAL NAGAR,NEAR ARUN AUTOMOBILE,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440022
4131,280a5e05e2f72fb4ede588f557aacbc4,,"113,",COMMERCE HOUSE,140 N M,FORT,BSE,MAHARASHTRA,Konkan,Mumbai City,Ward ABCD,ABCD-400023,400023
4132,280ad1f5aa4432e224c922d516cddb0b,"8, 9",,NA,GURUDWARA ROAD,JAIRAJ NAGAR,NEAR SHIVSAI MANDIR,MAHARASHTRA,Nagpur,Chandrapur,Chandrapur,Chandrapur (M Cl),442401
4133,280c5201a439176c75e8e88edd3bfab8,FLAT NO 6,,SINNAR SANKUL,COLLEGE ROAD,YEOLEKAR MALA,NEAR GIRIKAND TRAVELLS,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
4134,280e4191f309b4fc748f53eb47455922,,,,"Road No 3 & 5, Mamlatdar wadi",Malad West,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400064
4135,280f708d0ce5b961dd2cac153f748864,,,,Patelnagar\nBehind Busstop,CHANDRAPUR,,MAHARASHTRA,Nagpur,Chandrapur,Chandrapur,Chandrapur (M Cl),442401
4136,281071b70b12a999a3e1fdbeb9856f1f,,,,TAKLI,TAKLI,,MAHARASHTRA,Nagpur,Nagpur,Hingna,Takali,441204
4137,2812116a3e743a21639455c79cffc3a1,,5,J M DARSHAN,SHIV MANDIR ROAD,RAMNAGAR,RAMNAGAR,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421201
4138,2812e51cef7ad1adbfa71b47e02415d2,,508,SAGAR TECH PLAZA B WING,ANDHERI KURLA ROAD,SAKINAKA,SAKINAKA JUNCTION,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,,400072
4139,28134ee16d7612779220ff6950f70875,,,,BAIL BAZAR TO RETI BUNDER ROAD,KALYAN WEST,,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421301
4140,28142c34d53e9961a569ec22b1b4a760,1,,CHINTAMANI PALACE,DINDORI ROAD,MHASRUL,WADHNE COLONY,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422004
4141,28149abcf8f6fe314d87206c0c29b27d,,,,N B Patil Marg,chembur,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400071
4142,28190f293ae20a5de327aa048926dc1e,,3,Union Cooperative Insurance Building,23 SIR P.M Road,Fort,Above Vodafone Store,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400001
4143,2819ff20f8e9e7a00d79f6229330af8f,,,,SURVEY NO 19/2 MAUJA BHIWAPUR,SURVEY NO 19/2 MAUJA BHIWAPUR,,MAHARASHTRA,Nagpur,Wardha,Wardha,Bhiwapur (534083),442001
4144,281d40b1758cd0c9d2eacc7b8d0a96a8,,B -701,Swami Samarth nagar,OFF L.B.S MARG,BHANDUP WEST,NEAR KALA UDYOG,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400078
4145,2826b80f02b8536cbbfa62b0135edc7c,,,,,,,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400003
4146,282830bf74a4cf32383243c3fb4669d2,,F-001,NILKANTH HILLS UPAVAN,OFF. BADLAPUR-AMBERNATH ROAD,BELAVLI-BADLAPUR-W,NEAR SHREE COMPLEX,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
4147,282d29a326f6cd0ac66abab229917e1f,,V55,V55,Dr.E.Moses Road,Worli,Near Four Seasons Hotel,MAHARASHTRA,Konkan,Mumbai City,Ward GSouth,GSouth-400018,400018
4148,282e0db075cf831bec7772fa3d28a76c,,,,Anjuman road,jammohalla bhusawal,,MAHARASHTRA,Nashik,Jalgaon,Bhusawal,Bhusawal (CT),425201
4149,282e19da92350bddfbf307e1c6c6d84c,,1,YASHASVI-3,"SHEGAON, RAHATGAON ROAD",V.K. COLONY,BEHIND VINAY VILLA,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444603
4150,2830baa02cd1d9591ed791b29289a11b,,,,"SR NO 326/1/1/1 PLOT NO 3, PATHARDI SHIVAR",PATHARDI SHIVAR,,MAHARASHTRA,Nashik,Nashik,Nashik,,422010
4151,28397e5f0336168ecb72b1fd529fc96f,,,,Mauza Palakwadi,WARDHA,,MAHARASHTRA,Nagpur,Wardha,Wardha,Palakwadi (Wardha),442001
4152,28429ce29c096b86cf7f3857e25d5dcc,,5th Floor,Omkara Towers,RING ROAD,Ajay Colony,"Shikshak Wadi , Ring Road",MAHARASHTRA,Nashik,Jalgaon,Jalgaon,Jalgaon,425001
4153,2842ff0ec4c5312b2d9e212da67a5930,,,,JOGESHWARI CAVES ROAD,JOGESHWARI EAST,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,,400060
4154,2846cabbfdde20d526d9deb29059ec53,,,,SURABARDI,SURABARDI,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Surabardi,440023
4155,284992478b8c1cbb35a70b6c74fc534d,,,,"S NO 28 HISSA NO 1 PART PLOT NO 1,2,3 AND HISSA NO 2 PART PLOT NO 7",MOUJE BELAVALI BADLAPUR WEST,,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
4156,284ca947c6297251365689a6d3a0c3f5,,,,KOTHARI LAYOUT,KSCHIMET,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440023
4157,284ea563d6b131d5c876b15d08576448,,1,Mendhule House,Khed Road,Sharda Colony,Sharda Colony,MAHARASHTRA,Nagpur,Chandrapur,Brahmapuri,Brahmapuri (M Cl),441206
4158,284f518105fa1bf936195832ff692748,PLOT NO 8,,RAJ TOWER,JALNA ROAD,SEVEN HILL,OPP ATITHI HOTEL,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
4159,284f78523625040c2336351d7853b5df,,Shop No. UG 3,Ganesh Heights,Khamla Road,Khamla Square,Besides Nissan Showroom,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440025
4160,2850ef6dcc59b703df5a92e421b3f8a1,,,,"PLOT NO. 1, GAT NO.463/2","AT ADGAON SHIWAR,",,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422003
4161,2852e46a6520d2bcef5a42db6decacdd,,,,Station Pada,Badlapur,,MAHARASHTRA,Konkan,Thane,Ambarnath,,421503
4162,285567c6eead053f5901f5f4a7623138,,,,,,,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421203
4163,286123bd6cb185d8db2698203f25c0aa,,,,,,,MAHARASHTRA,Amravati,Yavatmal,Yavatmal,Wadgaon (CT),445001
4164,28627f7ba65a0a79fd03aed8e41aba1c,,,,MANISH NAGAR SOMALWADA ROAD,SANTAJI CO OP HSG SOCIETY MANISH NAGAR,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440015
